node_id,x_coord,y_coord
771,-109.7692931,34.28497604
772,-109.7429383,34.32044823
773,-109.7667794,34.26071895
774,-109.7740085,34.28573184
775,-109.7465382,34.352229
776,-109.7714714,34.28005427
777,-109.7543827,34.3216357
778,-109.766998,34.2597067
779,-109.7706542,34.34982812
780,-109.7440966,34.35481512
781,-109.7657497,34.25932121
782,-109.7653897,34.258997
783,-109.7403151,34.32075426
784,-109.7534085,34.32133444
785,-109.7507173,34.35260752
786,-109.7739339,34.28012073
787,-109.8147863,34.34594755
788,-109.8235671,34.351437
789,-109.7665773,34.35552195
790,-109.7710729,34.2850147
791,-109.8246198,34.29019022
792,-109.8234445,34.35126404
793,-109.7605575,34.28249164
794,-109.7714096,34.34829374
795,-109.7784287,34.2745735
796,-109.7152705,34.24313862
797,-109.8172816,34.31981558
798,-109.7696532,34.25491705
799,-109.8259053,34.34911927
800,-109.7392019,34.3374044
801,-109.7237703,34.33811305
802,-109.7738788,34.2861741
803,-109.8159007,34.34731137
804,-109.7573636,34.27924512
805,-109.7661588,34.28393555
806,-109.7798451,34.2700066
807,-109.7669882,34.28588035
808,-109.7441846,34.3528346
809,-109.8193994,34.29134015
810,-109.7805979,34.26993425
811,-109.7673523,34.34901644
812,-109.7686064,34.28423502
813,-109.7769573,34.35623971
814,-109.7991103,34.33579015
815,-109.7740768,34.28261432
816,-109.7467274,34.23991551
817,-109.7732778,34.2801101
818,-109.7813153,34.2882047
819,-109.7787162,34.274887
820,-109.7947421,34.31618437
821,-109.765279,34.34825761
822,-109.8259017,34.34897854
823,-109.8107544,34.28270045
824,-109.7703118,34.25400238
825,-109.7464159,34.35472135
826,-109.7681278,34.34821363
827,-109.7410835,34.3207492
828,-109.7618829,34.34802461
829,-109.7411096,34.3350954
830,-109.7777604,34.35716095
831,-109.747439,34.35414871
832,-109.7797193,34.26889422
833,-109.7697927,34.25519539
834,-109.7655518,34.2592602
835,-109.7420772,34.33509488
836,-109.7375146,34.34095755
837,-109.7717171,34.28219585
838,-109.7727244,34.28118024
839,-109.8183275,34.29107381
840,-109.7157063,34.2426825
841,-109.7830273,34.270912
842,-109.7788616,34.2748141
843,-109.7761138,34.3563144
844,-109.7698086,34.3538473
845,-109.7799289,34.2698627
846,-109.7992977,34.33588243
847,-109.7507522,34.35504665
848,-109.715827,34.24315066
849,-109.820526,34.23603661
850,-109.8230939,34.2969872
851,-109.8246425,34.23481817
852,-109.7714077,34.35263928
853,-109.7701294,34.27701105
854,-109.7441078,34.35485595
855,-109.7719454,34.34820581
856,-109.8096548,34.2823539
857,-109.7735986,34.34632553
858,-109.768523,34.25502977
859,-109.7738933,34.28497157
860,-109.7477143,34.35141395
861,-109.7744949,34.2828976
862,-109.8016766,34.3357638
863,-109.7806944,34.26821252
864,-109.8225742,34.23564368
865,-109.7723446,34.28473149
866,-109.8112651,34.29120948
867,-109.7475451,34.35511202
868,-109.7785384,34.2750288
869,-109.8268497,34.31703985
870,-109.8215391,34.35061575
871,-109.824385,34.31720402
872,-109.7812688,34.2697602
873,-109.7741304,34.35523381
874,-109.7678939,34.2854607
875,-109.8038975,34.34235918
876,-109.8041517,34.33846625
877,-109.7451126,34.33206091
878,-109.7149862,34.24228158
879,-109.81009,34.2826959
880,-109.827669,34.22963309
881,-109.8255316,34.23472999
882,-109.7148048,34.2416091
883,-109.7749755,34.27640624
884,-109.753819,34.3222029
885,-109.7819364,34.27094795
886,-109.7698513,34.35355722
887,-109.7432014,34.232707
888,-109.8266227,34.29354135
889,-109.778539,34.27492265
890,-109.7593027,34.35708884
891,-109.816102,34.34732065
892,-109.757615,34.35637803
893,-109.7574827,34.27916604
894,-109.7828594,34.27181925
895,-109.7691727,34.25641595
896,-109.7411079,34.3354518
897,-109.7398473,34.31825595
898,-109.7517026,34.35603215
899,-109.800844,34.344134
900,-109.782356,34.26777994
901,-109.8241568,34.2349773
902,-109.8715454,34.3055141
903,-109.8093283,34.2831461
904,-109.7688762,34.2753337
905,-109.8116662,34.29111641
906,-109.7708279,34.34895405
907,-109.7726818,34.28021165
908,-109.7739968,34.28193255
909,-109.823907,34.35444478
910,-109.8303316,34.22884013
911,-109.7371527,34.3414043
912,-109.7377789,34.31882495
913,-109.8235804,34.35452467
914,-109.7811748,34.27183001
915,-109.7681779,34.27642661
916,-109.8275026,34.22877797
917,-109.821107,34.35155524
918,-109.7945543,34.31654025
919,-109.7798651,34.2691794
920,-109.8230699,34.35689187
921,-109.7685581,34.25484488
922,-109.8213602,34.23603456
923,-109.8203936,34.29105943
924,-109.8289845,34.29703605
925,-109.7724233,34.28220712
926,-109.7315118,34.2737986
927,-109.740138,34.3376365
928,-109.8164263,34.29093733
929,-109.8230677,34.34949101
930,-109.7727667,34.28212095
931,-109.816577,34.34732615
932,-109.8040995,34.3385288
933,-109.7764816,34.27036608
934,-109.7372933,34.34027265
935,-109.7829807,34.26914531
936,-109.7720682,34.28009058
937,-109.7770919,34.3563832
938,-109.7508656,34.23925623
939,-109.7816797,34.270493
940,-109.7992952,34.3358052
941,-109.8019948,34.33543445
942,-109.7444809,34.35272478
943,-109.8714361,34.30576723
944,-109.8098002,34.28272036
945,-109.7426611,34.32098827
946,-109.8295746,34.29392813
947,-109.7692038,34.26360564
948,-109.8212684,34.30071276
949,-109.7761348,34.27069454
950,-109.7691667,34.27708302
951,-109.7401711,34.32065508
952,-109.7715807,34.2848903
953,-109.7381125,34.31863157
954,-109.821451,34.30049711
955,-109.7400044,34.3203995
956,-109.7689215,34.34628608
957,-109.771789,34.3470298
958,-109.7602339,34.3559029
